date,keyword,interest
2018-11-18,entrega mercado,2
2018-11-25,entrega mercado,2
2018-12-02,entrega mercado,2
2018-12-09,entrega mercado,2
2018-12-16,entrega mercado,2
2018-12-23,entrega mercado,1
2018-12-30,entrega mercado,1
2015-12-27,comprar eletronicos,1
2016-01-03,comprar eletronicos,1
2016-01-10,comprar eletronicos,1
2016-01-17,comprar eletronicos,1
2016-01-24,comprar eletronicos,1
2016-01-31,comprar eletronicos,1
2016-02-07,comprar eletronicos,1
2016-02-14,comprar eletronicos,1
2016-02-21,comprar eletronicos,1
2016-02-28,comprar eletronicos,1
2016-03-06,comprar eletronicos,1
2016-03-13,comprar eletronicos,1
2016-03-20,comprar eletronicos,1
2016-03-27,comprar eletronicos,1
2016-04-03,comprar eletronicos,1
2016-04-10,comprar eletronicos,1
2016-04-17,comprar eletronicos,1
2016-04-24,comprar eletronicos,1
2016-05-01,comprar eletronicos,1
2016-05-08,comprar eletronicos,1
2016-05-15,comprar eletronicos,1
2016-05-22,comprar eletronicos,1
2016-05-29,comprar eletronicos,1
2016-06-05,comprar eletronicos,1
2016-06-12,comprar eletronicos,1
2016-06-19,comprar eletronicos,1
2016-06-26,comprar eletronicos,1
2016-07-03,comprar eletronicos,1
2016-07-10,comprar eletronicos,1
2016-07-17,comprar eletronicos,1
2016-07-24,comprar eletronicos,1
2016-07-31,comprar eletronicos,1
2016-08-07,comprar eletronicos,1
2016-08-14,comprar eletronicos,1
2016-08-21,comprar eletronicos,1
2016-08-28,comprar eletronicos,1
2016-09-04,comprar eletronicos,1
2016-09-11,comprar eletronicos,1
2016-09-18,comprar eletronicos,1
2016-09-25,comprar eletronicos,1
2016-10-02,comprar eletronicos,1
2016-10-09,comprar eletronicos,1
2016-10-16,comprar eletronicos,1
2016-10-23,comprar eletronicos,1
2016-10-30,comprar eletronicos,1
2016-11-06,comprar eletronicos,1
2016-11-13,comprar eletronicos,1
2016-11-20,comprar eletronicos,1
2016-11-27,comprar eletronicos,1
2016-12-04,comprar eletronicos,1
2016-12-11,comprar eletronicos,1
2016-12-18,comprar eletronicos,1
2016-12-25,comprar eletronicos,1
2017-01-01,comprar eletronicos,1
2017-01-08,comprar eletronicos,1
2017-01-15,comprar eletronicos,1
2017-01-22,comprar eletronicos,1
2017-01-29,comprar eletronicos,1
2017-02-05,comprar eletronicos,1
2017-02-12,comprar eletronicos,1
2017-02-19,comprar eletronicos,1
2017-02-26,comprar eletronicos,1
2017-03-05,comprar eletronicos,1
2017-03-12,comprar eletronicos,1
2017-03-19,comprar eletronicos,1
2017-03-26,comprar eletronicos,1
2017-04-02,comprar eletronicos,1
2017-04-09,comprar eletronicos,1
2017-04-16,comprar eletronicos,1
2017-04-23,comprar eletronicos,1
2017-04-30,comprar eletronicos,1
2017-05-07,comprar eletronicos,1
2017-05-14,comprar eletronicos,1
2017-05-21,comprar eletronicos,1
2017-05-28,comprar eletronicos,1
2017-06-04,comprar eletronicos,1
2017-06-11,comprar eletronicos,1
2017-06-18,comprar eletronicos,1
2017-06-25,comprar eletronicos,1
2017-07-02,comprar eletronicos,1
2017-07-09,comprar eletronicos,1
2017-07-16,comprar eletronicos,1
2017-07-23,comprar eletronicos,1
2017-07-30,comprar eletronicos,1
2017-08-06,comprar eletronicos,1
2017-08-13,comprar eletronicos,1
2017-08-20,comprar eletronicos,1
2017-08-27,comprar eletronicos,1
2017-09-03,comprar eletronicos,1
2017-09-10,comprar eletronicos,1
2017-09-17,comprar eletronicos,1
2017-09-24,comprar eletronicos,1
2017-10-01,comprar eletronicos,1
2017-10-08,comprar eletronicos,1
2017-10-15,comprar eletronicos,1
2017-10-22,comprar eletronicos,1
2017-10-29,comprar eletronicos,1
2017-11-05,comprar eletronicos,1
2017-11-12,comprar eletronicos,1
2017-11-19,comprar eletronicos,1
2017-11-26,comprar eletronicos,1
2017-12-03,comprar eletronicos,1
2017-12-10,comprar eletronicos,1
2017-12-17,comprar eletronicos,1
2017-12-24,comprar eletronicos,1
2017-12-31,comprar eletronicos,1
2018-01-07,comprar eletronicos,1
2018-01-14,comprar eletronicos,1
2018-01-21,comprar eletronicos,1
2018-01-28,comprar eletronicos,1
2018-02-04,comprar eletronicos,1
2018-02-11,comprar eletronicos,1
2018-02-18,comprar eletronicos,1
2018-02-25,comprar eletronicos,1
2018-03-04,comprar eletronicos,1
2018-03-11,comprar eletronicos,1
2018-03-18,comprar eletronicos,1
2018-03-25,comprar eletronicos,1
2018-04-01,comprar eletronicos,1
2018-04-08,comprar eletronicos,1
2018-04-15,comprar eletronicos,1
2018-04-22,comprar eletronicos,1
2018-04-29,comprar eletronicos,1
2018-05-06,comprar eletronicos,1
2018-05-13,comprar eletronicos,1
2018-05-20,comprar eletronicos,1
2018-05-27,comprar eletronicos,1
2018-06-03,comprar eletronicos,1
2018-06-10,comprar eletronicos,0
2018-06-17,comprar eletronicos,1
2018-06-24,comprar eletronicos,1
2018-07-01,comprar eletronicos,0
2018-07-08,comprar eletronicos,1
2018-07-15,comprar eletronicos,1
2018-07-22,comprar eletronicos,1
2018-07-29,comprar eletronicos,1
2018-08-05,comprar eletronicos,1
2018-08-12,comprar eletronicos,1
2018-08-19,comprar eletronicos,1
2018-08-26,comprar eletronicos,1
2018-09-02,comprar eletronicos,0
2018-09-09,comprar eletronicos,0
2018-09-16,comprar eletronicos,1
2018-09-23,comprar eletronicos,0
2018-09-30,comprar eletronicos,0
2018-10-07,comprar eletronicos,0
2018-10-14,comprar eletronicos,1
2018-10-21,comprar eletronicos,1
2018-10-28,comprar eletronicos,1
2018-11-04,comprar eletronicos,1
2018-11-11,comprar eletronicos,1
2018-11-18,comprar eletronicos,1
2018-11-25,comprar eletronicos,1
2018-12-02,comprar eletronicos,1
2018-12-09,comprar eletronicos,1
2018-12-16,comprar eletronicos,1
2018-12-23,comprar eletronicos,1
2018-12-30,comprar eletronicos,0
2015-12-27,loja online,25
2016-01-03,loja online,26
2016-01-10,loja online,24
2016-01-17,loja online,28
2016-01-24,loja online,24
2016-01-31,loja online,23
2016-02-07,loja online,25
2016-02-14,loja online,23
2016-02-21,loja online,23
2016-02-28,loja online,23
2016-03-06,loja online,23
2016-03-13,loja online,23
2016-03-20,loja online,23
2016-03-27,loja online,23
2016-04-03,loja online,25
2016-04-10,loja online,22
2016-04-17,loja online,23
2016-04-24,loja online,25
2016-05-01,loja online,28
2016-05-08,loja online,23
2016-05-15,loja online,24
2016-05-22,loja online,24
2016-05-29,loja online,25
2016-06-05,loja online,24
2016-06-12,loja online,28
2016-06-19,loja online,23
2016-06-26,loja online,23
2016-07-03,loja online,21
2016-07-10,loja online,22
2016-07-17,loja online,23
2016-07-24,loja online,23
2016-07-31,loja online,21
2016-08-07,loja online,21
2016-08-14,loja online,20
2016-08-21,loja online,20
2016-08-28,loja online,22
2016-09-04,loja online,22
2016-09-11,loja online,20
2016-09-18,loja online,20
2016-09-25,loja online,21
2016-10-02,loja online,19
2016-10-09,loja online,21
2016-10-16,loja online,21
2016-10-23,loja online,22
2016-10-30,loja online,21
2016-11-06,loja online,22
2016-11-13,loja online,24
2016-11-20,loja online,28
2016-11-27,loja online,24
2016-12-04,loja online,27
2016-12-11,loja online,24
2016-12-18,loja online,22
2016-12-25,loja online,20
2017-01-01,loja online,20
2017-01-08,loja online,22
2017-01-15,loja online,22
2017-01-22,loja online,22
2017-01-29,loja online,20
2017-02-05,loja online,20
2017-02-12,loja online,20
2017-02-19,loja online,19
2017-02-26,loja online,20
2017-03-05,loja online,21
2017-03-12,loja online,21
2017-03-19,loja online,22
2017-03-26,loja online,22
2017-04-02,loja online,21
2017-04-09,loja online,21
2017-04-16,loja online,22
2017-04-23,loja online,22
2017-04-30,loja online,22
2017-05-07,loja online,22
2017-05-14,loja online,21
2017-05-21,loja online,21
2017-05-28,loja online,23
2017-06-04,loja online,22
2017-06-11,loja online,21
2017-06-18,loja online,20
2017-06-25,loja online,20
2017-07-02,loja online,21
2017-07-09,loja online,21
2017-07-16,loja online,21
2017-07-23,loja online,22
2017-07-30,loja online,21
2017-08-06,loja online,19
2017-08-13,loja online,20
2017-08-20,loja online,21
2017-08-27,loja online,20
2017-09-03,loja online,20
2017-09-10,loja online,20
2017-09-17,loja online,19
2017-09-24,loja online,20
2017-10-01,loja online,21
2017-10-08,loja online,20
2017-10-15,loja online,21
2017-10-22,loja online,21
2017-10-29,loja online,20
2017-11-05,loja online,24
2017-11-12,loja online,24
2017-11-19,loja online,27
2017-11-26,loja online,23
2017-12-03,loja online,24
2017-12-10,loja online,28
2017-12-17,loja online,23
2017-12-24,loja online,21
2017-12-31,loja online,20
2018-01-07,loja online,22
2018-01-14,loja online,21
2018-01-21,loja online,21
2018-01-28,loja online,21
2018-02-04,loja online,19
2018-02-11,loja online,20
2018-02-18,loja online,20
2018-02-25,loja online,19
2018-03-04,loja online,20
2018-03-11,loja online,21
2018-03-18,loja online,20
2018-03-25,loja online,20
2018-04-01,loja online,19
2018-04-08,loja online,18
2018-04-15,loja online,20
2018-04-22,loja online,19
2018-04-29,loja online,21
2018-05-06,loja online,20
2018-05-13,loja online,20
2018-05-20,loja online,18
2018-05-27,loja online,19
2018-06-03,loja online,20
2018-06-10,loja online,18
2018-06-17,loja online,19
2018-06-24,loja online,17
2018-07-01,loja online,18
2018-07-08,loja online,18
2018-07-15,loja online,20
2018-07-22,loja online,20
2018-07-29,loja online,19
2018-08-05,loja online,20
2018-08-12,loja online,19
2018-08-19,loja online,18
2018-08-26,loja online,18
2018-09-02,loja online,18
2018-09-09,loja online,18
2018-09-16,loja online,19
2018-09-23,loja online,17
2018-09-30,loja online,17
2018-10-07,loja online,15
2018-10-14,loja online,18
2018-10-21,loja online,17
2018-10-28,loja online,18
2018-11-04,loja online,20
2018-11-11,loja online,20
2018-11-18,loja online,28
2018-11-25,loja online,22
2018-12-02,loja online,22
2018-12-09,loja online,21
2018-12-16,loja online,20
2018-12-23,loja online,17
2018-12-30,loja online,18
2015-12-27,desconto online,1
2016-01-03,desconto online,1
2016-01-10,desconto online,1
2016-01-17,desconto online,1
2016-01-24,desconto online,1
2016-01-31,desconto online,1
2016-02-07,desconto online,1
2016-02-14,desconto online,1
2016-02-21,desconto online,1
2016-02-28,desconto online,1
2016-03-06,desconto online,1
2016-03-13,desconto online,1
2016-03-20,desconto online,1
2016-03-27,desconto online,1
2016-04-03,desconto online,1
2016-04-10,desconto online,1
2016-04-17,desconto online,1
2016-04-24,desconto online,1
2016-05-01,desconto online,1
2016-05-08,desconto online,1
2016-05-15,desconto online,1
2016-05-22,desconto online,1
2016-05-29,desconto online,1
2016-06-05,desconto online,1
2016-06-12,desconto online,1
2016-06-19,desconto online,1
2016-06-26,desconto online,1
2016-07-03,desconto online,1
2016-07-10,desconto online,1
2016-07-17,desconto online,1
2016-07-24,desconto online,1
2016-07-31,desconto online,1
2016-08-07,desconto online,1
2016-08-14,desconto online,1
2016-08-21,desconto online,1
2016-08-28,desconto online,1
2016-09-04,desconto online,1
2016-09-11,desconto online,1
2016-09-18,desconto online,0
2016-09-25,desconto online,1
2016-10-02,desconto online,1
2016-10-09,desconto online,1
2016-10-16,desconto online,1
2016-10-23,desconto online,1
2016-10-30,desconto online,1
2016-11-06,desconto online,1
2016-11-13,desconto online,1
2016-11-20,desconto online,1
2016-11-27,desconto online,1
2016-12-04,desconto online,1
2016-12-11,desconto online,1
2016-12-18,desconto online,1
2016-12-25,desconto online,1
2017-01-01,desconto online,1
2017-01-08,desconto online,1
2017-01-15,desconto online,1
2017-01-22,desconto online,1
2017-01-29,desconto online,1
2017-02-05,desconto online,1
2017-02-12,desconto online,1
2017-02-19,desconto online,1
2017-02-26,desconto online,1
2017-03-05,desconto online,1
2017-03-12,desconto online,1
2017-03-19,desconto online,1
2017-03-26,desconto online,1
2017-04-02,desconto online,1
2017-04-09,desconto online,1
2017-04-16,desconto online,1
2017-04-23,desconto online,1
2017-04-30,desconto online,1
2017-05-07,desconto online,1
2017-05-14,desconto online,1
2017-05-21,desconto online,1
2017-05-28,desconto online,1
2017-06-04,desconto online,1
2017-06-11,desconto online,1
2017-06-18,desconto online,1
2017-06-25,desconto online,1
2017-07-02,desconto online,1
2017-07-09,desconto online,1
2017-07-16,desconto online,1
2017-07-23,desconto online,1
2017-07-30,desconto online,1
2017-08-06,desconto online,1
2017-08-13,desconto online,1
2017-08-20,desconto online,1
2017-08-27,desconto online,1
2017-09-03,desconto online,1
2017-09-10,desconto online,1
2017-09-17,desconto online,1
2017-09-24,desconto online,1
2017-10-01,desconto online,1
2017-10-08,desconto online,1
2017-10-15,desconto online,1
2017-10-22,desconto online,1
2017-10-29,desconto online,1
2017-11-05,desconto online,1
2017-11-12,desconto online,1
2017-11-19,desconto online,1
2017-11-26,desconto online,1
2017-12-03,desconto online,1
2017-12-10,desconto online,1
2017-12-17,desconto online,1
2017-12-24,desconto online,1
2017-12-31,desconto online,1
2018-01-07,desconto online,1
2018-01-14,desconto online,1
2018-01-21,desconto online,1
2018-01-28,desconto online,1
2018-02-04,desconto online,1
2018-02-11,desconto online,1
2018-02-18,desconto online,1
2018-02-25,desconto online,1
2018-03-04,desconto online,1
2018-03-11,desconto online,1
2018-03-18,desconto online,1
2018-03-25,desconto online,1
2018-04-01,desconto online,1
2018-04-08,desconto online,1
2018-04-15,desconto online,1
2018-04-22,desconto online,1
2018-04-29,desconto online,1
2018-05-06,desconto online,1
2018-05-13,desconto online,1
2018-05-20,desconto online,1
2018-05-27,desconto online,1
2018-06-03,desconto online,1
2018-06-10,desconto online,1
2018-06-17,desconto online,1
2018-06-24,desconto online,1
2018-07-01,desconto online,1
2018-07-08,desconto online,1
2018-07-15,desconto online,1
2018-07-22,desconto online,1
2018-07-29,desconto online,1
2018-08-05,desconto online,1
2018-08-12,desconto online,1
2018-08-19,desconto online,1
2018-08-26,desconto online,1
2018-09-02,desconto online,1
2018-09-09,desconto online,1
2018-09-16,desconto online,1
2018-09-23,desconto online,1
2018-09-30,desconto online,1
2018-10-07,desconto online,1
2018-10-14,desconto online,1
2018-10-21,desconto online,1
2018-10-28,desconto online,1
2018-11-04,desconto online,1
2018-11-11,desconto online,1
2018-11-18,desconto online,1
2018-11-25,desconto online,1
2018-12-02,desconto online,1
2018-12-09,desconto online,1
2018-12-16,desconto online,1
2018-12-23,desconto online,1
2018-12-30,desconto online,1
2015-12-27,cupom desconto,33
2016-01-03,cupom desconto,32
2016-01-10,cupom desconto,29
2016-01-17,cupom desconto,30
2016-01-24,cupom desconto,28
2016-01-31,cupom desconto,30
2016-02-07,cupom desconto,30
2016-02-14,cupom desconto,29
2016-02-21,cupom desconto,28
2016-02-28,cupom desconto,28
2016-03-06,cupom desconto,30
2016-03-13,cupom desconto,29
2016-03-20,cupom desconto,28
2016-03-27,cupom desconto,28
2016-04-03,cupom desconto,30
2016-04-10,cupom desconto,28
2016-04-17,cupom desconto,25
2016-04-24,cupom desconto,30
2016-05-01,cupom desconto,32
2016-05-08,cupom desconto,30
2016-05-15,cupom desconto,32
2016-05-22,cupom desconto,28
2016-05-29,cupom desconto,30
2016-06-05,cupom desconto,34
2016-06-12,cupom desconto,30
2016-06-19,cupom desconto,31
2016-06-26,cupom desconto,30
2016-07-03,cupom desconto,31
2016-07-10,cupom desconto,31
2016-07-17,cupom desconto,33
2016-07-24,cupom desconto,32
2016-07-31,cupom desconto,32
2016-08-07,cupom desconto,29
2016-08-14,cupom desconto,29
2016-08-21,cupom desconto,30
2016-08-28,cupom desconto,28
2016-09-04,cupom desconto,30
2016-09-11,cupom desconto,30
2016-09-18,cupom desconto,31
2016-09-25,cupom desconto,30
2016-10-02,cupom desconto,28
2016-10-09,cupom desconto,31
2016-10-16,cupom desconto,31
2016-10-23,cupom desconto,29
2016-10-30,cupom desconto,34
2016-11-06,cupom desconto,35
2016-11-13,cupom desconto,39
2016-11-20,cupom desconto,69
2016-11-27,cupom desconto,40
2016-12-04,cupom desconto,34
2016-12-11,cupom desconto,36
2016-12-18,cupom desconto,33
2016-12-25,cupom desconto,35
2017-01-01,cupom desconto,38
2017-01-08,cupom desconto,34
2017-01-15,cupom desconto,37
2017-01-22,cupom desconto,34
2017-01-29,cupom desconto,33
2017-02-05,cupom desconto,36
2017-02-12,cupom desconto,31
2017-02-19,cupom desconto,29
2017-02-26,cupom desconto,39
2017-03-05,cupom desconto,34
2017-03-12,cupom desconto,35
2017-03-19,cupom desconto,31
2017-03-26,cupom desconto,31
2017-04-02,cupom desconto,32
2017-04-09,cupom desconto,32
2017-04-16,cupom desconto,32
2017-04-23,cupom desconto,32
2017-04-30,cupom desconto,37
2017-05-07,cupom desconto,34
2017-05-14,cupom desconto,32
2017-05-21,cupom desconto,31
2017-05-28,cupom desconto,35
2017-06-04,cupom desconto,34
2017-06-11,cupom desconto,35
2017-06-18,cupom desconto,34
2017-06-25,cupom desconto,34
2017-07-02,cupom desconto,35
2017-07-09,cupom desconto,38
2017-07-16,cupom desconto,35
2017-07-23,cupom desconto,34
2017-07-30,cupom desconto,35
2017-08-06,cupom desconto,33
2017-08-13,cupom desconto,35
2017-08-20,cupom desconto,33
2017-08-27,cupom desconto,34
2017-09-03,cupom desconto,35
2017-09-10,cupom desconto,36
2017-09-17,cupom desconto,32
2017-09-24,cupom desconto,33
2017-10-01,cupom desconto,35
2017-10-08,cupom desconto,38
2017-10-15,cupom desconto,36
2017-10-22,cupom desconto,33
2017-10-29,cupom desconto,32
2017-11-05,cupom desconto,39
2017-11-12,cupom desconto,37
2017-11-19,cupom desconto,77
2017-11-26,cupom desconto,51
2017-12-03,cupom desconto,40
2017-12-10,cupom desconto,40
2017-12-17,cupom desconto,38
2017-12-24,cupom desconto,36
2017-12-31,cupom desconto,41
2018-01-07,cupom desconto,39
2018-01-14,cupom desconto,37
2018-01-21,cupom desconto,33
2018-01-28,cupom desconto,35
2018-02-04,cupom desconto,36
2018-02-11,cupom desconto,36
2018-02-18,cupom desconto,32
2018-02-25,cupom desconto,34
2018-03-04,cupom desconto,36
2018-03-11,cupom desconto,36
2018-03-18,cupom desconto,33
2018-03-25,cupom desconto,33
2018-04-01,cupom desconto,34
2018-04-08,cupom desconto,33
2018-04-15,cupom desconto,32
2018-04-22,cupom desconto,35
2018-04-29,cupom desconto,40
2018-05-06,cupom desconto,40
2018-05-13,cupom desconto,38
2018-05-20,cupom desconto,34
2018-05-27,cupom desconto,34
2018-06-03,cupom desconto,38
2018-06-10,cupom desconto,35
2018-06-17,cupom desconto,37
2018-06-24,cupom desconto,38
2018-07-01,cupom desconto,43
2018-07-08,cupom desconto,43
2018-07-15,cupom desconto,40
2018-07-22,cupom desconto,41
2018-07-29,cupom desconto,42
2018-08-05,cupom desconto,41
2018-08-12,cupom desconto,38
2018-08-19,cupom desconto,38
2018-08-26,cupom desconto,36
2018-09-02,cupom desconto,39
2018-09-09,cupom desconto,40
2018-09-16,cupom desconto,39
2018-09-23,cupom desconto,38
2018-09-30,cupom desconto,38
2018-10-07,cupom desconto,37
2018-10-14,cupom desconto,43
2018-10-21,cupom desconto,38
2018-10-28,cupom desconto,42
2018-11-04,cupom desconto,49
2018-11-11,cupom desconto,51
2018-11-18,cupom desconto,100
2018-11-25,cupom desconto,65
2018-12-02,cupom desconto,59
2018-12-09,cupom desconto,53
2018-12-16,cupom desconto,50
2018-12-23,cupom desconto,43
2018-12-30,cupom desconto,45
